Basket ID,Basket Display Name,Status,Reviewed On,Reviewed,On,Reviewed By
22973,Joseph A. Blake,"Reviewed, Changed",3/28/2017 12:29:38,3/28/2017,12:29:38,Alex
8648,Blake Archive,"Reviewed, Changed",3/28/2017 12:27:01,3/28/2017,12:27:01,Alex
7505,"Magazine, Blackwood's","Reviewed, Changed",3/28/2017 12:23:40,3/28/2017,12:23:40,Alex
31599,Black Sunday,"Reviewed, Changed",3/28/2017 12:21:03,3/28/2017,12:21:03,Alex
20233,"Blackstone, William T.","Reviewed, Changed",3/27/2017 11:52:19,3/27/2017,11:52:19,Alex
38790,"Blackstone, English legal positivism","Reviewed, Changed",3/27/2017 11:51:18,3/27/2017,11:51:18,Alex
39054,"Langdell, Christopher Columbus","Reviewed, Changed",3/27/2017 11:50:25,3/27/2017,11:50:25,Alex
39285,"Rorty, Richard -- and Holmes","Reviewed, Changed",3/27/2017 11:49:56,3/27/2017,11:49:56,Alex
20517,Rights -- Holmesian,"Reviewed, Changed",3/27/2017 11:49:47,3/27/2017,11:49:47,Alex
39001,"Holmes, O. W. -- Holmes and Brandeis dissents","Reviewed, Changed",3/27/2017 11:47:08,3/27/2017,11:47:08,Alex
39000,"Holmes, O. W. -- critique of Langdellian formalism","Reviewed, Changed",3/27/2017 11:46:49,3/27/2017,11:46:49,Alex
30644,"Holmes, Oliver Wendell, as poetic inspiration for Welch","Reviewed, Changed",3/27/2017 11:45:55,3/27/2017,11:45:55,Alex
38998,Judges -- Oliver Wendell Holmes,"Reviewed, Changed",3/27/2017 11:45:36,3/27/2017,11:45:36,Alex
38997,Holmesian pragmatism,"Reviewed, Changed",3/27/2017 11:45:29,3/27/2017,11:45:29,Alex
38996,Holmesian instrumentalism,"Reviewed, Changed",3/27/2017 11:45:11,3/27/2017,11:45:11,Alex
13140,"Holmes, Colonel Eugene","Reviewed, Changed",3/27/2017 11:44:52,3/27/2017,11:44:52,Alex
7632,"Doyle, Arthur Conan -- Sherlock Holmes","Reviewed, Changed",3/27/2017 11:44:35,3/27/2017,11:44:35,Alex
38791,"Blackstone, English legal positivism -- and Holmes","Reviewed, Changed",3/27/2017 11:41:27,3/27/2017,11:41:27,Alex
39835,Black rage defense,"Reviewed, Changed",3/27/2017 11:32:38,3/27/2017,11:32:38,Alex
46480,Black rage -- different than the black rage defense,"Reviewed, Changed",3/27/2017 11:32:32,3/27/2017,11:32:32,Alex
33894,Black Power movement,"Reviewed, Changed",3/27/2017 11:23:57,3/27/2017,11:23:57,Alex
42585,Black Power (Carmichael and Hamilton),"Reviewed, Changed",3/27/2017 11:23:02,3/27/2017,11:23:02,Alex
8108,branding,"Reviewed, Changed",3/27/2017 11:16:45,3/27/2017,11:16:45,Alex
3324,"Chicago, University of","Reviewed, Changed",3/24/2017 18:00:11,3/24/2017,18:00:11,Alex
14002,"Chessick, Richard D.","Reviewed, Changed",3/24/2017 17:57:50,3/24/2017,17:57:50,Alex
43929,"Chesnutt, Charles -- works -- ""The Future American""","Reviewed, Changed",3/24/2017 17:56:59,3/24/2017,17:56:59,Alex
43918,"Chesnutt, Charles -- a conservation ethic attributed to","Reviewed, Changed",3/24/2017 17:55:53,3/24/2017,17:55:53,Alex
32686,"Chesebro, James","Reviewed, Changed",3/24/2017 17:52:50,3/24/2017,17:52:50,Alex
32685,"Cheney, Richard","Reviewed, Changed",3/24/2017 17:50:22,3/24/2017,17:50:22,Alex
29619,"Chekhov, Anton -- The Island: A Journey to Sakhalin","Reviewed, Changed",3/24/2017 17:48:55,3/24/2017,17:48:55,Alex
29621,"Chekhov, Anton -- The Three Sisters","Reviewed, Changed",3/24/2017 17:48:38,3/24/2017,17:48:38,Alex
46478,"Chekhov, Anton","Reviewed, Changed",3/24/2017 17:48:06,3/24/2017,17:48:06,Alex
29618,"Cheever, John: Falconer","Reviewed, Changed",3/24/2017 17:42:40,3/24/2017,17:42:40,Alex
14118,"Lewis, Anthony","Reviewed, Changed",3/24/2017 17:39:59,3/24/2017,17:39:59,Alex
15123,Life of Death (Lewis),"Reviewed, Changed",3/24/2017 17:39:40,3/24/2017,17:39:40,Alex
4476,"Chaucer, Geoffrey","Reviewed, Changed",3/24/2017 17:37:09,3/24/2017,17:37:09,Alex
19070,"Chasseguet-Smirgel, Janine","Reviewed, Changed",3/24/2017 17:34:53,3/24/2017,17:34:53,Alex
15392,"Chase, Richard","Reviewed, Changed",3/24/2017 17:34:01,3/24/2017,17:34:01,Alex
31636,Charlie Company (Goldman and Fuller),"Reviewed, Changed",3/24/2017 17:24:52,3/24/2017,17:24:52,Alex
14052,"Goldman, Peter","Reviewed, Changed",3/24/2017 17:24:46,3/24/2017,17:24:46,Alex
16538,Mother -- as source of child's sense of solidity and form,"Reviewed, Changed",3/24/2017 17:15:48,3/24/2017,17:15:48,Alex
28124,"Rilke's writings -- Notebooks of Malte Laurids Brigge, The (Die Aufzeichnungnen des Malte Laurids Brigge)","Reviewed, Changed",3/24/2017 17:11:05,3/24/2017,17:11:05,Alex
3316,Charles Stewart Mott Foundation,"Reviewed, Changed",3/24/2017 17:03:47,3/24/2017,17:03:47,Alex
1094,"Charles, Ray","Reviewed, Changed",3/24/2017 17:03:09,3/24/2017,17:03:09,Alex
5584,"Charles, Michael Ray -- (Forever Free) The NBA","Reviewed, Changed",3/24/2017 17:02:48,3/24/2017,17:02:48,Alex
5585,"Charles, Michael Ray -- (Forever Free) Servin' with a Smile","Reviewed, Changed",3/24/2017 17:02:36,3/24/2017,17:02:36,Alex
5583,"Charles, Michael Ray -- (Forever Free) Aneminentevaluation","Reviewed, Changed",3/24/2017 17:02:27,3/24/2017,17:02:27,Alex
5582,"Charles, Michael Ray","Reviewed, Changed",3/24/2017 16:59:59,3/24/2017,16:59:59,Alex
25699,Charles I,"Reviewed, Changed",3/24/2017 16:58:32,3/24/2017,16:58:32,Alex
21368,Charles Dickens and the Romantic Self (Frank),"Reviewed, Changed",3/24/2017 16:58:08,3/24/2017,16:58:08,Alex
10087,Charity,"Reviewed, Changed",3/24/2017 16:55:07,3/24/2017,16:55:07,Alex
14862,"Chariot of Wrath, The: The Message of John Milton to Democracy at War (Knight)","Reviewed, Changed",3/24/2017 16:53:54,3/24/2017,16:53:54,Alex
12102,"Characters analyzed at length -- Walter in ""The Clerk's Tale""","Reviewed, Changed",3/24/2017 16:48:05,3/24/2017,16:48:05,Alex
12100,Characters analyzed at length -- Rochester in Jane Eyre,"Reviewed, Changed",3/24/2017 16:45:39,3/24/2017,16:45:39,Alex
12401,Nora Helmer (A Doll's House),"Reviewed, Changed",3/24/2017 16:44:03,3/24/2017,16:44:03,Alex
46477,"Morgan, Joe","Reviewed, Changed",3/24/2017 16:42:48,3/24/2017,16:42:48,Alex
24412,Joe Morgan (The End of the Road),"Reviewed, Changed",3/24/2017 16:40:36,3/24/2017,16:40:36,Alex
12093,Characters analyzed at length -- Jake Horner in The End of the Road,"Reviewed, Changed",3/24/2017 16:39:51,3/24/2017,16:39:51,Alex
12135,Jacob Horner (The End of the Road),"Reviewed, Changed",3/24/2017 16:38:53,3/24/2017,16:38:53,Alex
12399,Heathcliff (Wuthering Heights),"Reviewed, Changed",3/24/2017 16:38:11,3/24/2017,16:38:11,Alex
12193,Guido (The Ring and the Book),"Reviewed, Changed",3/24/2017 16:36:47,3/24/2017,16:36:47,Alex
12027,Creon (Antigone),"Reviewed, Changed",3/24/2017 16:34:39,3/24/2017,16:34:39,Alex
12076,Characters -- a Horneyan approach to,"Reviewed, Changed",3/24/2017 16:33:28,3/24/2017,16:33:28,Alex
36061,Self -- Rorty's term,"Reviewed, Changed",3/24/2017 16:30:21,3/24/2017,16:30:21,Alex
36026,Person (Rorty's term),"Reviewed, Changed",3/24/2017 16:30:02,3/24/2017,16:30:02,Alex
35876,Character -- Rorty's term,"Reviewed, Changed",3/24/2017 16:29:51,3/24/2017,16:29:51,Alex
12763,Character issues -- Johnson administration and rise of,"Reviewed, Changed",3/24/2017 15:56:36,3/24/2017,15:56:36,Alex
46131,Character issues,"Reviewed, Changed",3/24/2017 15:53:54,3/24/2017,15:53:54,Alex
12725,Character -- issues,"Reviewed, Changed",3/24/2017 15:13:55,3/24/2017,15:13:55,Alex
13109,Character integrity -- good enough president and,"Reviewed, Changed",3/24/2017 15:04:17,3/24/2017,15:04:17,Alex
46083,Nature,"Reviewed, Changed",3/24/2017 14:28:10,3/24/2017,14:28:10,Alex
29615,"Chaplin, Charlie: Modern Times","Reviewed, Changed",3/24/2017 14:17:12,3/24/2017,14:17:12,Alex
25785,Edward I,"Reviewed, Changed",3/24/2017 14:15:53,3/24/2017,14:15:53,Alex
6377,"Changeling, The","Reviewed, Changed",3/24/2017 14:10:26,3/24/2017,14:10:26,Alex
33934,"Changelings, The","Reviewed, Changed",3/24/2017 14:09:58,3/24/2017,14:09:58,Alex
17924,Jerome,"Reviewed, Changed",3/24/2017 14:07:28,3/24/2017,14:07:28,Alex
31635,"Champ, The","Reviewed, Changed",3/24/2017 14:05:32,3/24/2017,14:05:32,Alex
35279,"Chambers, Aidan","Reviewed, Changed",3/24/2017 13:13:44,3/24/2017,13:13:44,Alex
27284,Gregory J. Chaitin,"Reviewed, Changed",3/24/2017 13:13:09,3/24/2017,13:13:09,Alex
9568,"Chadwick, Andrew","Reviewed, Changed",3/24/2017 13:11:10,3/24/2017,13:11:10,Alex
36262,"Cesaire, Aime: A Tempest","Reviewed, Changed",3/24/2017 13:10:00,3/24/2017,13:10:00,Alex
2574,European Organization for Nuclear Research (CERN),"Reviewed, Changed",3/24/2017 13:07:19,3/24/2017,13:07:19,Alex
33449,Centers for Disease Control National AIDS Clearinghouse,"Reviewed, Changed",3/24/2017 13:03:35,3/24/2017,13:03:35,Alex
8701,Loyola University Chicago -- Center for Textual Studies and Digital Humanities,"Reviewed, Changed",3/24/2017 12:51:22,3/24/2017,12:51:22,Alex
6924,"Center for Research in Education, Diversity, and Excellence.","Reviewed, Changed",3/24/2017 12:50:43,3/24/2017,12:50:43,Alex
8699,Brown University -- Center for Digital Scholarship,"Reviewed, Changed",3/24/2017 12:49:27,3/24/2017,12:49:27,Alex
8698,"Center for Digital Research in the Humanities (CDRH) -- ""Promotion

& Tenure Criteria for Assessing Digital Research in the Humanities""","Reviewed, Changed",3/24/2017 12:48:57,3/24/2017,12:48:57,Alex
8696,"Occidental College, Center for Digital Learning and Research","Reviewed, Changed",3/24/2017 12:48:17,3/24/2017,12:48:17,Alex
8695,University of Toronto -- Center for Computing in the Humanities,"Reviewed, Changed",3/24/2017 12:46:51,3/24/2017,12:46:51,Alex
8694,"Cengage Learning, Artemis","Reviewed, Changed",3/24/2017 12:45:12,3/24/2017,12:45:12,Alex
8887,Gale -- Cengage Learning,"Reviewed, Changed",3/24/2017 12:44:37,3/24/2017,12:44:37,Alex
46127,Gale,"Reviewed, Changed",3/24/2017 12:43:58,3/24/2017,12:43:58,Alex
8885,"Fussell, Susan","Reviewed, Changed",3/24/2017 12:42:36,3/24/2017,12:42:36,Alex
42100,Celskiii (DJ and study participant) -- background leading to DJing,"Reviewed, Changed",3/24/2017 12:36:23,3/24/2017,12:36:23,Alex
28653,Convention on the Elimination of All Forms of Discrimination Against Women (CEDAW) (1979),"Reviewed, Changed",3/24/2017 12:34:02,3/24/2017,12:34:02,Alex
8691,Center for Digital Research in the Humanities (CDRH),"Reviewed, Changed",3/24/2017 12:33:07,3/24/2017,12:33:07,Alex
9565,compact discs (CDs),"Reviewed, Changed",3/24/2017 12:32:13,3/24/2017,12:32:13,Alex
45480,"Caxton, William -- The Book of the Knight of the Tower","Reviewed, Changed",3/24/2017 12:31:27,3/24/2017,12:31:27,Alex
42099,Celskiii (DJ and study participant),"Reviewed, Changed",3/24/2017 12:30:53,3/24/2017,12:30:53,Alex
6480,"Shining, The","Reviewed, Changed",3/24/2017 12:21:46,3/24/2017,12:21:46,Alex
45479,"Caxton, William -- The Book of Curtesy","Reviewed, Changed",3/24/2017 9:26:28,3/24/2017,9:26:28,Alex
17294,Roman Catholic Church,"Reviewed, Changed",3/20/2017 17:44:41,3/20/2017,17:44:41,Alex
35278,"Cather, Willa","Reviewed, Changed",3/20/2017 17:42:24,3/20/2017,17:42:24,Alex
45477,Saints -- Catherine of Siena,"Reviewed, Changed",3/20/2017 17:42:00,3/20/2017,17:42:00,Alex
26239,"Plessy v. Ferguson, 163 U.S. 537 (1896) overruled, 347 U.S. 483 (1954)","Reviewed, Changed",3/20/2017 17:41:15,3/20/2017,17:41:15,Alex
14657,"Ferguson, Ann","Reviewed, Changed",3/20/2017 17:35:33,3/20/2017,17:35:33,Alex
10877,Catherine (class teacher) -- Hochschild on emotional labor,"Reviewed, Changed",3/20/2017 17:18:01,3/20/2017,17:18:01,Alex
10878,Catherine (class teacher) -- at Progress Day,"Reviewed, Changed",3/20/2017 17:16:51,3/20/2017,17:16:51,Alex
5123,Catherine,"Reviewed, Changed",3/20/2017 17:15:20,3/20/2017,17:15:20,Alex
35659,Castro,"Reviewed, Changed",3/20/2017 17:12:40,3/20/2017,17:12:40,Alex
21359,"Castration, virtual, in Our Mutual Friend","Reviewed, Changed",3/20/2017 17:12:06,3/20/2017,17:12:06,Alex
19784,"Casto, William -- on Samuel Chase","Reviewed, Changed",3/20/2017 17:11:18,3/20/2017,17:11:18,Alex
19839,"Currie, David, on William Cushing","Reviewed, Changed",3/13/2017 17:41:59,3/13/2017,17:41:59,Alex
46125,"Currie, David","Reviewed, Changed",3/13/2017 17:41:12,3/13/2017,17:41:12,Alex
19840,"Currie, David -- on James Iredell and William Paterson","Reviewed, Changed",3/13/2017 17:40:54,3/13/2017,17:40:54,Alex
9564,"Castells, Manuel","Reviewed, Changed",3/13/2017 17:38:51,3/13/2017,17:38:51,Alex
24283,"Gotti, John","Reviewed, Changed",3/13/2017 17:37:14,3/13/2017,17:37:14,Alex
33931,Caste and Class in a Southern Town,"Reviewed, Changed",3/13/2017 17:35:53,3/13/2017,17:35:53,Alex
35275,"Cass, Vivienne","Reviewed, Changed",3/13/2017 17:14:00,3/13/2017,17:14:00,Alex
12065,Cassius (Julius Caesar),"Reviewed, Changed",3/13/2017 17:13:30,3/13/2017,17:13:30,Alex
12062,Brutus (Julius Caesar),"Reviewed, Changed",3/13/2017 17:12:45,3/13/2017,17:12:45,Alex
12419,"Shakespeare, works of -- Julius Caesar","Reviewed, Changed",3/13/2017 17:12:19,3/13/2017,17:12:19,Alex
19702,"Pankeev, Sergei","Reviewed, Changed",3/13/2017 16:53:32,3/13/2017,16:53:32,Alex
25165,"Schreber, D. P.","Reviewed, Changed",3/13/2017 16:50:55,3/13/2017,16:50:55,Alex
42656,CASA,"Reviewed, Changed",3/13/2017 16:47:27,3/13/2017,16:47:27,Alex
1090,Casablanca,"Reviewed, Changed",3/13/2017 16:46:43,3/13/2017,16:46:43,Alex
4471,Cartesian dualisms,"Reviewed, Changed",3/13/2017 16:44:54,3/13/2017,16:44:54,Alex
27325,"Descartes, Rene","Reviewed, Changed",3/13/2017 16:44:39,3/13/2017,16:44:39,Alex
33132,"Carter, Stephen L.","Reviewed, Changed",3/13/2017 16:39:26,3/13/2017,16:39:26,Alex
39432,"Carter, Stephen -- South Africa","Reviewed, Changed",3/13/2017 16:36:50,3/13/2017,16:36:50,Alex
41436,"Carter, Jimmy, President -- peace mission to Herzegovina","Reviewed, Changed",3/13/2017 16:32:04,3/13/2017,16:32:04,Alex
40765,"Carter, Jimmy, President","Reviewed, Changed",3/13/2017 16:31:04,3/13/2017,16:31:04,Alex
3283,California,"Reviewed, Changed",3/13/2017 16:29:16,3/13/2017,16:29:16,Alex
3287,"San Quentin, CA","Reviewed, Changed",3/13/2017 16:27:46,3/13/2017,16:27:46,Alex
3286,"San Francisco, CA","Reviewed, Changed",3/13/2017 16:27:18,3/13/2017,16:27:18,Alex
3285,"San Diego, CA","Reviewed, Changed",3/13/2017 16:27:06,3/13/2017,16:27:06,Alex
3873,"Oakland, CA","Reviewed, Changed",3/13/2017 16:26:53,3/13/2017,16:26:53,Alex
31203,"Carreno v. IBEW Local No. 226, 54 FEP Cases 81 (D. Kan. 1990)","Reviewed, Changed",3/13/2017 16:24:11,3/13/2017,16:24:11,Alex
1089,"Carpenters, the","Reviewed, Changed",3/13/2017 16:21:05,3/13/2017,16:21:05,Alex
3302,Carnegie Library,"Reviewed, Changed",3/13/2017 16:19:40,3/13/2017,16:19:40,Alex
4469,"Carnegie libraries, Delevan, IL, and Kewanee, IL","Reviewed, Changed",3/13/2017 16:18:36,3/13/2017,16:18:36,Alex
29613,"Merimee, Prosper: Carmen","Reviewed, Changed",3/13/2017 16:17:40,3/13/2017,16:17:40,Alex
7537,"Carlyle, Thomas -- The French Revolution","Reviewed, Changed",3/13/2017 16:17:14,3/13/2017,16:17:14,Alex
31124,"Welch, Robert","Reviewed, Changed",3/13/2017 16:16:51,3/13/2017,16:16:51,Alex
14000,"Carlyle, Thomas","Reviewed, Changed",3/13/2017 16:15:33,3/13/2017,16:15:33,Alex
26791,Carlisle School for Indians,"Reviewed, Changed",3/13/2017 16:13:57,3/13/2017,16:13:57,Alex
22986,"Caring, ethic of -- norms, learning","Reviewed, Changed",3/13/2017 16:13:18,3/13/2017,16:13:18,Alex
46080,learning -- by doing,"Reviewed, Changed",3/13/2017 16:12:52,3/13/2017,16:12:52,Alex
41043,cards,"Reviewed, Changed",3/13/2017 16:06:50,3/13/2017,16:06:50,Alex
38802,"Cardozo, Justice Benjamin","Reviewed, Changed",3/13/2017 16:06:14,3/13/2017,16:06:14,Alex
31628,Captain Blackman (Williams),"Reviewed, Changed",3/13/2017 16:03:13,3/13/2017,16:03:13,Alex
43109,Los Angeles County -- hospitals,"Reviewed, Changed",3/13/2017 15:51:45,3/13/2017,15:51:45,Alex
43740,welfare rights movement,"Reviewed, Changed",3/13/2017 15:40:33,3/13/2017,15:40:33,Alex
43728,Watts Neighborhood Health Center,"Reviewed, Changed",3/13/2017 15:40:02,3/13/2017,15:40:02,Alex
35572,"Tax, Meredith","Reviewed, Changed",3/13/2017 15:29:37,3/13/2017,15:29:37,Alex
13890,taxes,"Reviewed, Changed",3/13/2017 15:29:20,3/13/2017,15:29:20,Alex
43621,tax revolts,"Reviewed, Changed",3/13/2017 15:28:53,3/13/2017,15:28:53,Alex
42439,abortion laws -- Roe v. Wade,"Reviewed, Changed",3/13/2017 15:11:02,3/13/2017,15:11:02,Alex
43494,restrictive covenants,"Reviewed, Changed",3/13/2017 15:10:20,3/13/2017,15:10:20,Alex
46124,"Project 100,000 (recruitment program)","Reviewed, Changed",3/13/2017 15:08:51,3/13/2017,15:08:51,Alex
43427,Project,"Reviewed, Changed",3/13/2017 15:08:40,3/13/2017,15:08:40,Alex
43398,"police brutality -- war-making, links to","Reviewed, Changed",3/13/2017 15:06:01,3/13/2017,15:06:01,Alex
43297,"Nelson, Alondra","Reviewed, Changed",3/13/2017 15:01:02,3/13/2017,15:01:02,Alex
46123,"motherhood, voluntary -- as class privilege","Reviewed, Changed",3/13/2017 14:54:03,3/13/2017,14:54:03,Alex
43255,"Moynihan, Daniel Patrick -- on family planning","Reviewed, Changed",3/13/2017 14:52:09,3/13/2017,14:52:09,Alex
35174,"Moynihan, Daniel Patrick","Reviewed, Changed",3/13/2017 14:51:09,3/13/2017,14:51:09,Alex
42874,genocide -- and antiracism,"Reviewed, Changed",3/13/2017 14:28:47,3/13/2017,14:28:47,Alex
42880,"genocide -- U.S., geography of","Reviewed, Changed",3/13/2017 14:28:27,3/13/2017,14:28:27,Alex
42881,genocide -- in Vietnam,"Reviewed, Changed",3/13/2017 14:28:10,3/13/2017,14:28:10,Alex
42876,genocide -- discourse of,"Reviewed, Changed",3/13/2017 14:27:58,3/13/2017,14:27:58,Alex
42879,genocide -- and population control,"Reviewed, Changed",3/13/2017 14:27:42,3/13/2017,14:27:42,Alex
42878,genocide -- and Mexican Americans,"Reviewed, Changed",3/13/2017 14:27:11,3/13/2017,14:27:11,Alex
42877,genocide -- and health care,"Reviewed, Changed",3/13/2017 14:26:25,3/13/2017,14:26:25,Alex
42875,genocide -- and Black community,"Reviewed, Changed",3/13/2017 14:25:21,3/13/2017,14:25:21,Alex
42812,family planning,"Reviewed, Changed",3/13/2017 14:15:14,3/13/2017,14:15:14,Alex
6142,environmentalism,"Reviewed, Changed",3/13/2017 14:12:05,3/13/2017,14:12:05,Alex
43742,National Welfare Rights Organization (NWRO),"Reviewed, Changed",3/13/2017 14:03:36,3/13/2017,14:03:36,Alex
42490,anti-racism,"Reviewed, Changed",3/13/2017 13:16:04,3/13/2017,13:16:04,Alex
42818,feminist politics,"Reviewed, Changed",3/13/2017 13:12:16,3/13/2017,13:12:16,Alex
42443,"abortion rights movement -- choice, focus on","Reviewed, Changed",3/13/2017 12:53:16,3/13/2017,12:53:16,Alex
43892,body/bodies,"Reviewed, Changed",3/13/2017 10:50:33,3/13/2017,10:50:33,Alex
38610,"Caplan, Pat","Reviewed, Changed",3/10/2017 14:57:40,3/10/2017,14:57:40,Alex
30802,Nathan,"Reviewed, Changed",3/10/2017 14:56:40,3/10/2017,14:56:40,Alex
23541,Jewish Theological Seminary of America (JTS),"Reviewed, Changed",3/10/2017 14:42:27,3/10/2017,14:42:27,Alex
14880,Cultural Capital: The Problem of Literary Canon Formation (Guillory),"Reviewed, Changed",3/10/2017 14:41:09,3/10/2017,14:41:09,Alex
36844,"Cannon, Cornelia James","Reviewed, Changed",3/10/2017 14:38:29,3/10/2017,14:38:29,Alex
1093,"Chanson de Candy, La","Reviewed, Changed",3/10/2017 14:36:28,3/10/2017,14:36:28,Alex
1083,Candy Candy,"Reviewed, Changed",3/10/2017 14:36:13,3/10/2017,14:36:13,Alex
2568,Canadians,"Reviewed, Changed",3/10/2017 14:26:20,3/10/2017,14:26:20,Alex
13353,North American Free Trade Agreement (NAFTA),"Reviewed, Changed",3/10/2017 14:25:48,3/10/2017,14:25:48,Alex
17287,Canada -- free trade agreement,"Reviewed, Changed",3/10/2017 14:25:17,3/10/2017,14:25:17,Alex
17286,Canada -- class consciousness,"Reviewed, Changed",3/10/2017 14:24:32,3/10/2017,14:24:32,Alex
29609,"Camus, Albert: The Stranger","Reviewed, Changed",3/10/2017 14:22:04,3/10/2017,14:22:04,Alex
15374,"Camus, Albert","Reviewed, Changed",3/10/2017 14:20:59,3/10/2017,14:20:59,Alex
35792,postmodernism,"Reviewed, Changed",3/10/2017 14:19:51,3/10/2017,14:19:51,Alex
13534,President(ial),"Reviewed, Changed",3/10/2017 14:14:30,3/10/2017,14:14:30,Alex
33099,Women in the military -- discharges for homosexuality,"Reviewed, Changed",3/10/2017 14:00:37,3/10/2017,14:00:37,Alex
32722,Defense Investigative Service (DIS),"Reviewed, Changed",3/10/2017 14:00:21,3/10/2017,14:00:21,Alex
32667,"Cammermeyer, Col. Margarethe","Reviewed, Changed",3/10/2017 13:58:31,3/10/2017,13:58:31,Alex
35274,"Case, Sue-Ellen","Reviewed, Changed",3/10/2017 13:57:00,3/10/2017,13:57:00,Alex
26785,"Cambodian, and refugee surge","Reviewed, Changed",3/10/2017 13:52:34,3/10/2017,13:52:34,Alex
33143,Conscience,"Reviewed, Changed",3/10/2017 13:49:56,3/10/2017,13:49:56,Alex
46120,Conscience -- of others,"Reviewed, Changed",3/10/2017 13:49:52,3/10/2017,13:49:52,Alex
25678,"Luther, Martin -- compared with Calvin on church and state","Reviewed, Changed",3/10/2017 13:45:43,3/10/2017,13:45:43,Alex
16081,"Jew, Jean","Reviewed, Changed",3/10/2017 13:05:10,3/10/2017,13:05:10,Alex
37377,"Calvin, John","Reviewed, Changed",3/10/2017 13:04:40,3/10/2017,13:04:40,Alex
25689,Calvinist Reformation,"Reviewed, Changed",3/10/2017 13:03:26,3/10/2017,13:03:26,Alex
18287,Calvinist Alliance,"Reviewed, Changed",3/10/2017 13:03:18,3/10/2017,13:03:18,Alex
30875,"Phillips, Wendell","Reviewed, Changed",3/10/2017 13:03:00,3/10/2017,13:03:00,Alex
12648,Calm (in the face of problems),"Reviewed, Changed",3/10/2017 13:00:06,3/10/2017,13:00:06,Alex
3295,California State Prison (Corcoran),"Reviewed, Changed",3/10/2017 12:57:52,3/10/2017,12:57:52,Alex
43661,University of Southern California (USC),"Reviewed, Changed",3/10/2017 12:56:35,3/10/2017,12:56:35,Alex
33937,Civil rights -- acts of 1964 and 1965,"Reviewed, Changed",3/10/2017 12:55:52,3/10/2017,12:55:52,Alex
31504,Title VII of the Civil Rights Act of 1964,"Reviewed, Changed",3/10/2017 12:55:48,3/10/2017,12:55:48,Alex
31202,"California Federal Savings & Loan Association v. Guerra, 479 U.S. 272 (1987)","Reviewed, Changed",3/10/2017 12:45:24,3/10/2017,12:45:24,Alex
