topic_id,topic_name,name_type
27266,"Brickell, John",Person
27267,"Briggs, Jean",Person
27268,"Brody, B.",Person
27269,"Brou, P.",Person
27270,"Brown, J. R.",Person
27271,"Brumble, H. D.",Person
27272,"Budd, R. L.",Person
27273,Buddhism,Person
27274,"Buechler, H. C.",Person
27275,"Burton, R.",Person
27276,"Calame-Griaule, G.",Person
27277,"Capra, R.",Person
27278,"Carpenter, Edmund",Person
27279,"Carstairs, G. M.",Person
27280,"Cassill, K.",Person
27281,"Cassirer, Ernst",Corporation
27282,Cells,Corporation
27283,Ceremony,Person
27284,Gregory J. Chaitin,Person
27285,"Chang, G. C.",Person
27287,"Chary, P.",Person
27288,"Chatterjee, S.",Person
27289,"Chernoff, J. M.",Person
27293,Chimpanzees,Person
27294,Chinese language,Corporation
27295,"Chomsky, N.",Person
27296,Chuang-tzu,Person
27297,"Churchland, P. M.",Corporation
27298,Cloudiness model,Person
27299,Cognitive constancy,Corporation
27300,"Cohen, I. R.",Person
27301,"Cohen, Yehudi",Person
27302,"Colie, R.",Person
27303,"Collier, John",Person
27304,Color terms,Corporation
27305,Color vision,Corporation
27306,Comparative studies,Corporation
27307,"Condillac, Étienne Bonnot de",Corporation
27308,"Constable, John",Person
27309,Contextual ambivalence,Corporation
27310,Contextualism,Corporation
27312,Correlative context,Corporation
27313,"Cowan, M.",Person
27314,Criminal subculture,Corporation
27315,"Crutchfield, S. P.",Person
27316,Cultural anthropology,Corporation
27317,"Cycle of the West, A",Corporation
27318,"Dasgupta, Surdrenath",Person
27319,"Davies, P. C. W.",Person
27320,"Davis, P. J.",Person
27321,"Deloria, Ella",Person
27322,"Deloria, V., Jr.",Person
27323,"DeMaillie, Raymond, J.",Person
27324,"Derrida, J.",Person
27326,"Deutsch, G.",Person
27327,"Devereux, G.",Person
27328,"Devitt, M.",Person
27329,"Diary in the Strict Sense of the Word, A",Corporation
27330,Dignaga,Person
27331,"Dodds, E. R.",Person
27332,Dogon traditions,Corporation
27333,"Dougherty, J. W. D.",Person
27334,"Dravid, R. R.",Person
27335,Dream of the Red Chamber,Corporation
27336,"Dreams, Illusion, and Other Realities",Corporation
27337,"Dube, S. C.",Person
27338,"Dubois, A. J.",Person
27340,Dynamism,Person
27341,"Eck, D. J.",Person
27342,"Edel, A.",Person
27343,"Edgerton, R. B.",Person
27344,"Efros, I.",Person
27345,"Eimas, P. D.",Person
27346,"Ekman, P.",Person
27347,"Ellsworth, P.",Person
27348,Essay on Human Understanding,Corporation
27350,Ethnoscience,Person
27351,Ethologists,Person
27352,"Evans, Gareth",Person
27353,Evolutionary theory,Corporation
27354,Eye,Person
27355,Facial expressions,Corporation
27356,"Farmer, J. Doyne",Corporation
27357,Fa Shun,Person
27358,"Faust, David",Person
27360,"Fine, A.",Person
27362,"Firth, Raymond",Person
27363,"Fiske, W. F.",Person
27364,"Fløistad, G.",Person
27365,Flower Garland School of Buddhism,Corporation
27366,Folklorism,Person
27367,"Forsyth, R.",Person
27368,"Fouts, R. S.",Person
27369,"Frame, D.",Person
27370,"Frauwallner, E.",Person
27371,"Frege, Gottlob",Corporation
27373,"Friday, A.",Person
27374,"Friesen, W. V.",Person
27376,"Gait, S.",Person
27378,"Gardet, L.",Person
27380,"Gay, J.",Person
27381,"Gell-Mann, Murray",Person
27382,Generalizations,Corporation
27383,Genetic context,Corporation
27384,Geography,Person
27385,"Gibson, J. J.",Person
27386,"Gleick, J.",Person
27387,"Gödel, Kurt",Person
27388,"Goldenweiser, Alexander",Person
27389,"Gonda, S.",Person
27390,"Good, B.",Person
27391,"Goodman, Lenn E.",Person
27393,"Gracia, J. G.",Person
27394,"Graham, Angus C.",Person
27395,Greek language,Person
27396,"Griaule, Marcel",Person
27397,"Grosjean, F.",Person
27398,"Gutkind, P. C. W.",Person
27399,Gyekye,Person
27400,"Hacker, P. M. S.",Person
27401,"Hahn, E. L.",Person
27402,"Hallaj, al-",Person
27403,"Hallpike, C. R.",Corporation
27404,"Hansen, C.",Person
27405,"Hargreaves-Mawdsley, W. N.",Corporation
27406,"Harvey, I. E.",Person
27407,"Hatch, E.",Person
27408,"Hattori, M.",Person
27409,"Hawkes, D.",Person
27410,"Heelas, P.",Person
27412,Hermeneutic philosophers,Corporation
27413,"Hersh, Reuben",Person
27415,"Highwater, Jamake",Person
27416,"Hintikka, M. B.",Corporation
27417,"Hintikka, S.",Corporation
27419,History of Indian Philosophy,Corporation
27420,"Hollingdale, R. S.",Corporation
27421,"Hooker, C. A.",Person
27422,"Hookway, C.",Person
27423,Hopi thought,Person
27424,"Hountondji, Paulin",Corporation
27425,"Howard, J.",Person
27426,"Hoy, D. C.",Person
27427,"Hsia, C. T.",Person
27428,Hui Shih,Person
27429,"Humboldt, Wilhelm von",Corporation
27430,"Huntsman, Jeffrey",Person
27431,"Identical, the",Corporation
27432,"Identification, act of",Corporation
27434,Immune system,Person
27435,"Inada, K. A.",Person
27436,"India, traditional",Corporation
27437,Individuality,Corporation
27440,Individuating principle,Corporation
27441,"Ingram, D. S.",Person
27442,Interdependence principle,Corporation
27443,Intuition,Person
27444,Jains,Person
27445,"Jayatilleke, K. N.",Person
27446,"Jeanne, L. M.",Person
27447,"Jones, William",Person
27448,"Kagame, Alexis",Person
27449,"Kahn, Charles",Person
27450,"Kakar, S.",Person
27451,"Kaufmann, W.",Person
27452,"Kay, P.",Person
27453,"Keith, A. B.",Person
27454,"Keller, Helen",Person
27455,"Kerman, Joseph",Person
27456,"Kirk, R.",Person
27457,"Kirkpatrick, J.",Person
27458,"Kleinman, A.",Person
27459,"Koshland, Daniel",Person
27460,"Krausz, M.",Person
27461,"Kripke, S. A.",Corporation
27462,"Kroeber, Alfred",Person
27463,"Kroeber, Karl",Person
27464,"Kuper, Hilda",Person
27465,Laboratory experiments,Corporation
27478,"Leiber, J.",Person
27479,"Leibniz, G. W.",Person
27480,"Lettvin, J. Y.",Person
27481,"Levine, D. N.",Person
27482,"LeVine, R. A.",Person
27483,"Levy, R. I.",Person
27484,"Linden, L.",Person
27485,Linguistic universals,Corporation
27486,"Linnaeus, Carolus",Corporation
27491,"Lloyd, B.",Person
27492,"Lloyd, G. E. R.",Person
27493,"Loeb, G. E.",Person
27494,"Lowie, R. H.",Person
27495,"Luria, A. R.",Person
27496,"Lutz, C.",Person
27497,"Mac Cormac, E. R.",Person
27498,"McCormack, W. C.",Person
27499,Macrocontext,Corporation
27500,"Mahmud, Sultan of Ghazna",Corporation
27501,"Malinowski, Bronislaw",Person
27502,"Mandelbrot, B.",Person
27503,"Mann, Thomas",Person
27504,"Maquet, Jacques J. P.",Person
27505,"Margolin, M.",Person
27506,"Marks, C. E.",Person
27507,"Marrou, H. I.",Person
27508,"Massignon, Louis",Person
27509,Mathematics,Person
27510,"Matilal, B. K.",Corporation
27511,"Matyniak, R. A.",Person
27512,"Mayr, E.",Person
27513,"Meiland, J. W.",Corporation
27514,Mentalism,Person
27515,"Mertens, H.",Person
27516,Metacontext,Corporation
27517,Metaphors,Corporation
27518,Microcontext,Corporation
27520,"Milner, B.",Person
27521,Monism,Person
27522,"Mookerji, R. J.",Corporation
27523,"Mookerji, S.",Corporation
27524,"Morillon, J.",Person
27525,"Morris, I.",Person
27526,"Murti, T. R. V.",Person
27527,Nagarjuna,Person
27528,"Nash, Dennison",Person
27529,"Needham, J.",Person
27530,"Needham, Rodney",Person
27531,"Negoita, C. V.",Corporation
27532,"Neihardt, John G.",Person
27533,"Nelson, Benjamin",Person
27534,Neoconfucians,Corporation
27535,Nero,Person
27536,Nicholas of Cusa,Person
27538,Nominalism,Person
27539,"Norinaga, Motoori",Corporation
27540,Noumenon,Person
27541,Number theory,Corporation
27542,Nyaya-Vaisheshika,Person
27543,"Obeyesekere, Gananath",Corporation
27544,Odor,Person
27545,"O'Flaherty, W. D.",Person
27546,Ogotemmeli,Person
27547,Ohnainewk,Person
27548,"Oster, H.",Person
27549,Oxford in the Age of John Locke,Corporation
27550,Paleography,Person
27551,"Parker, T.",Person
27552,"Parkinson, Phoebe",Person
27553,Participant-observers,Person
27554,Pauli's exclusion principle,Corporation
27555,"Peirce, Charles",Person
27556,"Penn, J. M.",Person
27557,Personal context,Corporation
27558,Phenomenon,Corporation
27559,Philology,Person
27564,Philosophy of emergence,Corporation
27568,"Pietsch, H.",Person
27569,"Plaks, A. H.",Corporation
27570,"Pluhar, W.",Person
27571,Political thought,Person
27572,"Pollack, D.",Person
27573,"Potter, K. H.",Person
27574,Prasastapada,Person
27575,"Premak, D.",Person
27576,"Prigogine, I.",Person
27577,Principia Mathematica,Corporation
27578,"Prucha, F. P.",Person
27579,"Putnam, H.",Person
27580,Quantum mechanics,Corporation
27582,"Radhakrishnan, Sarvepalli",Person
27583,"Radzinowitz, Leon",Person
27585,"Reding, J. -P.",Person
27586,"Reiter, C.",Person
27594,Relativity,Person
27597,Relativity theory,Corporation
27598,"Renou, L.",Person
27599,Republic,Person
27600,"Reynolds, V.",Person
27601,"Richter, G. M. A.",Person
27602,Ritual of the Wind,Corporation
27603,"Robins, H. H.",Person
27604,"Rock, Irvin",Person
27605,"Rohrer, H.",Person
27606,"Rose, Wendy",Person
27607,Rwandaise language,Corporation
27608,"Sachau, E. A.",Person
27609,St. John,Person
27610,Sanskrit,Person
27611,"Scharfstein, B. -A.",Person
27612,"Schieffelin, E. L.",Person
27613,"Schimmel, A.",Person
27614,"Schizophrenics, language of",Corporation
27615,"Schofield, M.",Person
27616,"Sciascia, T. R.",Person
27618,"Seidensticker, E. G.",Person
27619,Sensory perception,Corporation
27620,Sextus Empiricus,Corporation
27621,"Shastri, D. N.",Person
27622,"Shaw, J. L.",Person
27623,"Shaw, R. S.",Person
27624,"Shiromani, Raghunathi",Person
27625,"Shostak, M.",Person
27626,"Shweder, R. A.",Person
27627,Siddhasena Divakara,Person
27628,"Simon, B.",Person
27629,"Singh, R.",Person
27630,"Sinha, J.",Person
27632,"Sklar, L.",Person
27634,"Sobhuza, Swazi Chief",Corporation
27635,Social sciences,Person
27636,"Solomon, E. A.",Person
27637,Sophist,Person
27638,"Sounds, interpretation of",Corporation
27640,"Spengler, Oswald",Person
27641,"Sperber, D.",Person
27642,"Spindler, D. G.",Person
27643,"Spinoza, B.",Person
27644,"Springer, S. P.",Person
27645,"Spuler, B.",Person
27646,Ssu-ma Ch'ien,Person
27647,"Staal, F.",Person
27648,"Stassen, S.",Person
27649,"Stcherbatsky, Theodore",Person
27651,"Stettner, L. J.",Person
27652,"Stocking, G. W.",Person
27654,"Story of the Stone, The",Corporation
27655,"Streng, F. J.",Person
27656,"Sturrock, J.",Person
27657,"Suarez, Francisco",Person
27658,Subatomic particles,Corporation
27659,Subcultures,Corporation
27660,"Sünkel, W.",Person
27661,"Suppes, P.",Person
27662,Swazi,Person
27663,Symbols-and-meanings interpretation of culture,Corporation
27664,"Tale of Genji, The",Corporation
27665,"Tempels, Placide",Corporation
27666,"Terrace, J. S.",Person
27667,Theaetetus,Corporation
27668,Thisness,Person
27669,"Thorpe, W. H.",Person
27675,"Tonegawa, S.",Corporation
27676,"Totuola, Amos",Person
27677,Toy universes,Corporation
27678,"Trentman, J. A.",Person
27679,Turbulence model,Corporation
27680,"Turgot, A. R. J.",Corporation
27681,"Turnbull, Colin",Person
27682,Tu Shun,Person
27683,Two-valued logic,Corporation
27684,Udayana,Person
27685,"Uexküll, J. V.",Corporation
27686,Universal context (meta-metacontext),Corporation
27687,Universal relativity principle,Corporation
27688,Universals,Corporation
27692,"Van Lawick, Hugo",Corporation
27693,"Vendler, Zeno",Corporation
27694,"Verhaar, John W. M.",Person
27695,Vishesha,Corporation
27696,"Voegelin, Charles Frederick",Person
27697,"Voegelin, Florence Marie",Person
27698,"Wallach, H.",Person
27699,"Walter, E. A.",Person
27700,"Wang, Hao",Person
27701,"Watson, B.",Person
27702,"Wax, Rosalie",Person
27703,"White, G. M.",Person
27704,"Whitehead, A. N.",Person
27705,"Whiteman, The, study of criticisms of",Corporation
27706,"Whorf, B. L.",Person
27707,"Wiggins, D.",Person
27708,"Wilson, D.",Person
27709,"Winch, P.",Person
27710,"Wintrob, R. M.",Person
27711,"Wiredu, Kwasi",Corporation
27712,"Wittgenstein, L.",Person
27713,"Wulfeck, B. B.",Person
27714,"Wurm, S. A.",Person
27715,"Yamazaki, Kunio",Person
27716,"Yang, Chʿing-Kʿun",Person
27717,"Lotfi Zadeh US-amerikanischer Informatiker, Vater der Fuzzylogik",Corporation
27719,Académie-française,Person
27723,Academy of Women,Corporation
27724,"Acton, Harold",Person
27725,"Adam, Juliette",Person
27727,"Aldington, Richard",Person
27732,"Aman-Jean, Edmond",Person
27735,"Amiel, Henri-Frédéric",Person
27736,"Angell, Sir Norman",Person
27738,"Anglesey, Marchioness of",Person
27740,"Anthiel, George",Person
27743,"Apollinaire, Guillaume",Corporation
27745,"Aragon, Louis",Person
27750,Mme Antoinette Gabrielle Mortier de Faucamberge,Person
27753,"Bàccara, Luisa",Person
27756,Ballet mécanique (Anthiel),Corporation
27758,"Barbey d'Aurevilly, Jules-Amédée",Corporation
27771,"Barney, Albert Clifford",Person
27772,"Barney, Alice Pike",Person
27773,"Barney, J. P.",Person
27774,"Barney, Joshua",Person
27775,"Barney, Laura",Person
27785,Temple to Friendship,Corporation
27808,"Barres, Maurice",Person
27809,"Bashkirtseff, Marie",Person
27810,"Bassiano, Princesse di",Corporation
27814,"Beach, Sylvia",Person
27817,Bel-Gazou,Person
27818,"Berenson, Bernard",Person
27819,"Bergery, Bettina",Person
27820,"Berthelot, Hélène",Corporation
27821,"Berthelot, Philippe",Corporation
27822,"""Bibliographic Essay"" (Hugnet)",Corporation
27823,"Boileau-Despreaux, Nicholas",Person
27826,"Bourdelle, Emile Antoine",Person
27827,"Bourdet-Pozzi, Catherine",Person
27828,"Breton, André",Person
27829,"Brimont, Baroness Antoine (Renée) de",Person
27830,"Brooks, Romaine",Person
27835,"Brun, Charles",Person
27836,"Butler, Samuel",Person
27837,"Caillavet, Mme Arman de",Corporation
27838,"Cambon, Jules",Person
27839,"""Canticle of Knowledge"" (Milosz)",Corporation
27840,"Cassou, Jean",Person
27842,Cities of the Plain (Proust),Corporation
27843,Clarissa Harlowe (Richardson),Person
27844,"""Clarté""",Corporation
27845,"Claudel, Paul",Person
27846,Claudine in Paris (Colette),Person
27847,Clélie (Scudéry),Person
27850,"Cleyrergue, Berthe",Person
27851,Sidonie-Gabrielle Colette,Person
27856,"Colette, Jules-Joseph",Person
27857,"""Commercial Genius of Paul Valéry, The"" (Gaultier-Boissiere)",Corporation
27858,"""Composition as Explanation"" (Stein)",Corporation
27859,"Conder, Charles",Person
27860,"Contemplation of Death, The (D'Annunzio)",Corporation
27861,"Contemplative Quarry, The (Wickham)",Corporation
27862,"""Contrast, The"" (Wickham)",Person
27863,"Corneille, Pierre",Person
27864,"Crouzet, Philippe",Corporation
27866,"Cunard, Nancy",Person
27867,"Dahon, Renée",Corporation
27869,Dancer of Shamahka (Ohanian),Corporation
27870,Dangerous Liaisons (Laclos),Corporation
27871,"D'Annunzio, Gabriele",Person
27874,"Dars, Jean",Person
27875,"Deffand de la Lande, Marquise du",Corporation
27876,"""Definition"" (Wickham)",Person
27877,"Degas, Edgar",Person
27878,"De Grey, Lady",Person
27885,"Dolent, Jean",Person
27886,"Douglas, Lord Alfred",Person
27888,Dreyfus Affair,Person
27889,"Duse, Eleanora",Person
27890,"""Emperor's New Clothes, The"" (Andersen)",Corporation
27898,"Fabre, Lucien",Person
27899,"Fargue, Léon-Paul",Corporation
27900,"Farrère, Claude",Person
27902,"Fels, Florent",Corporation
27906,"Fleg, Edmond",Person
27914,"France, Anatole",Person
27915,"France, Emma",Person
27916,"Franchetti, Baroness",Person
27917,"""Fresh Start, The"" (Wickman)",Person
27918,"""Friendship of Women, The"" (Vivien)",Corporation
27920,"Gallimard, Gaston",Person
27921,"Gautier, Théophile",Person
27922,"Gautheir-Villars, Henry",Person
27923,"General History of Feminism, The (Abensour)",Corporation
27924,"Germain, André",Person
27930,"Gide, André",Corporation
27933,"Gourmont, Jean de",Corporation
27934,"Gourmont, Remy de",Corporation
27940,"Gradan, Baltasar",Corporation
27949,"Hahn, Reynaldo",Person
27950,"Hall, Radclyfle",Person
27952,"Heredia, José-Maria de",Person
27954,"Hérédo, L' (Daudet)",Corporation
27957,"""House of Berger, The"" (Vigny)",Corporation
27958,"Hugnet, Georges",Corporation
